metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
_record_2,manuscript_76566,,,"Cambridge, University Library, MS Nn.1.22",manuscript,,MS-NN-00001-00022,,,,,,Diktyon 76566,,,2022-03-18,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_77213,,,"Cambridge, Pembroke College, MS LC II.174",manuscript,,MS-PEMBROKE-LC-II-00174,,,,,, Diktyon 77213,"Description (2020) draws partly on M. R. James, A descriptive catalogue of the manuscripts in the library of Pembroke College, Cambridge, Cambridge University Press, Cambridge, 1905, p. 278.",,2020-03-02,,False,,,False,,,,,,,,
_record_2,manuscript_77214,,,"Cambridge, Pembroke College, MS LC II.233.1",manuscript,,MS-PEMBROKE-LC-II-00233-00001,,,,,,Diktyon 77214,,,2021-04-29,,False,,,False,,,,,,,,
_record_3,manuscript_77214,,,"Cambridge, Pembroke College, MS LC II.232",manuscript,,MS-PEMBROKE-LC-II-00232,,,,,,Diktyon 77214,,,2020-02-28,,False,,,False,,,,,,,,
_record_2,manuscript_77215,,,"Cambridge, Pembroke College, MS LC II.233.2",manuscript,,MS-PEMBROKE-LC-II-00233-00002,,,,,,Diktyon 77215,,,2021-04-29,,False,,,False,,,,,,,,
_record_1,manuscript_77234.22,,,"Cambridge, University Library, MS Add. 4166.22",manuscript,,MS-ADD-04166-00022,,,,,,Diktyon 77234,,,2021-08-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_77234,,,"Cambridge, University Library, MS Add. 4166.25",manuscript,,MS-ADD-04166-00025,,,,,, Diktyon 77234,,,2020-07-24,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_77234,,,"Cambridge, University Library, MS Add. 4166.23",manuscript,,MS-ADD-04166-00023,,,,,, Diktyon 77234,,,2020-09-08,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_4,manuscript_77234.24,,,"Cambridge, University Library, MS Add. 4166.24",manuscript,,MS-ADD-04166-00024,,,,,,Diktyon 77234,,,2021-08-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77290,,,"Cambridge, Sidney Sussex College, MS 65",manuscript-composite,,MS-SIDNEY-00065,,,,,,Diktyon 77290,,,2022-02-07,,False,,,False,,,,,,,,
_record_6,manuscript_77291,,,"Cambridge, St John's College, MS H.19",manuscript,,MS-SJC-H-00019,,,,,, Diktyon 77291,"Description (2020) draws partly on M. R. James, A descriptive catalogue of the manuscripts in the library of St. John's College, Cambridge, Cambridge University Press, Cambridge, 1913, p. 324",,2020-09-29,,False,,,False,,,,,,,,
_record_1,manuscript_77292,,,"Cambridge, St John's College, MS M.8",manuscript,,MS-ST-JOHNS-M-00008,,,,,,Diktyon 77292,,,2022-02-07,,False,,,False,,,,,,,,
_record_4,manuscript_77339,,,"Cambridge, Sidney Sussex College, MS 105",manuscript,,MS-SIDNEY-00105,,,,,, Diktyon 77339,"Description (2020) draws partly on M. R. James, A Descriptive Catalogue of the Manuscripts in the Library of Sidney Sussex College, Cambridge (Cambridge: Cambridge University Press, 1895), p. 125.",,2020-11-13,,False,,,False,,,,,,,,
_record_1,manuscript_77478,,,"Cambridge, University Library, MS Add. 2753.3",manuscript,,MS-ADD-02753-00003,,,,,,Diktyon 77478,,,2021-01-29,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77478,,,"Cambridge, University Library, MS Add. 2753.2",manuscript,,MS-ADD-02753-00002,,,,,,Diktyon 77478,,,2021-06-26,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77478,,,"Cambridge, University Library, MS Add. 2753.1",manuscript,,MS-ADD-02753-00001,,,,,,Diktyon 77478,,,2021-02-26,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77478,,,"Cambridge, University Library, MS Add. 2753.5",manuscript,,MS-ADD-02753-00005,,,,,,Diktyon 77478,,,2021-01-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77478,,,"Cambridge, University Library, MS Add. 2753.4",manuscript,,MS-ADD-02753-00004,,,,,,Diktyon 77478,,,2021-01-21,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77479.2,,,"Cambridge, University Library, MS Add. 2754.2",manuscript,,MS-ADD-02754-00002,,,,,,Diktyon 77479,,,2022-10-22,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77479.3,,,"Cambridge, University Library, MS Add. 2754.3",manuscript,,MS-ADD-02754-00003,,,,,, Diktyon 77479,,,2022-12-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77479.1,,,"Cambridge, University Library, MS Add. 2754.1",manuscript,,MS-ADD-02754-00001,,,,,,Diktyon 77479,,,2021-08-12,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77483,,,"Cambridge, University Library, MS Dd.3.86.10-11",manuscript-composite,,MS-DD-00003-00086-00010-00011,,,,,, Diktyon 77483,"Description (2020) partly draws on A catalogue of the Manuscripts preserved in the Library of the University of Cambridge (Cambridge: Cambridge University Press, 1856), vol. 1: Dd, pp. 196-200.",,2020-03-06,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77765,,,"Cambridge, Gonville and Caius College, MS 623/389",manuscript,,MS-GONVILLE-AND-CAIUS-00623-00389,,,,,, >Diktyon 77765,,,2021-05-28,,False,,,False,,,,,,,,
_record_1,manuscript_77766,,,"Cambridge, Emmanuel College, MS 79",manuscript-composite,,MS-EMMANUEL-COLLEGE-00079,,,,,, Diktyon 77766,"Description (2021) partly draws on M. R. James, The Western Manuscripts in the Library of Emmanuel College (Cambridge: Cambridge University Press, 1904), pp. 70-71.",,2021-04-13,,False,,,False,,,,,,,,
_record_5,manuscript_77767,,,"Cambridge, Emmanuel College, MS 178",manuscript,,MS-EMMANUEL-COLLEGE-00178,,,,,, Diktyon 77767,"Description (2021) partly draws on M. R. James, The Western Manuscripts in the Library of Emmanuel College, Cambridge University Press, Cambridge, 1904, p. 122.",,2021-04-07,,False,,,False,,,,,,,,
_record_4,manuscript_77768,,,"Cambridge, University Library, MS Ff.6.56",manuscript,,MS-FF-00006-00056,,,,,,Diktyon 77768,,,2022-03-17,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_5,manuscript_77769,,,"Cambridge, University Library, MS Ff.6.57",manuscript,,MS-FF-00006-00057,,,,,,Diktyon 77769,,,2021-08-13,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77940,,,"Cambridge, University Library, MS Add. 6220.10",manuscript,,MS-ADD-06220-00010,,,,,,Diktyon 77940,,,2021-08-05,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_1,manuscript_77940,,,"Cambridge, University Library, MS Add. 6220.11",manuscript,,MS-ADD-06220-00011,,,,,,Diktyon 77940,,,2021-08-05,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_2,manuscript_77951,,,"Cambridge, University Library, MS Add. 1879.1",manuscript,,MS-ADD-01879-00001,,,,,,Diktyon 77951,,,2020-11-27,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
